paciente,resposta,nota1,nota2,nota3,nota4,nota5,nota6,nota7,nota8,nota9,nota10,nota11,nota_total
2340,a,4,5,4,4,5,5,1,0,1,5,5,39
2340,b,4,5,4,4,4,5,1,1,1,5,4,38
2340,c,4,5,4,4,4,5,1,0,1,5,4,37
2341,a,5,5,4,5,5,5,1,0,1,5,5,41
2341,b,4,5,4,4,4,4,1,0,1,5,4,36
2341,c,4,5,4,4,4,5,1,1,1,5,4,38
2342,a,4,5,4,4,5,5,1,1,1,5,4,39
2342,c,4,5,4,4,4,5,1,1,1,5,4,38
2343,a,4,5,4,4,4,5,1,0,1,5,4,37
2343,c,3,5,4,4,4,5,1,1,1,5,4,37
2344,a,4,5,4,4,5,5,1,1,1,5,4,39
2344,b,4,5,4,4,4,4,1,1,1,5,4,37
2345,a,4,5,4,4,5,5,1,1,1,5,4,39
2345,c,4,5,4,4,4,5,1,1,1,5,4,38
2346,a,4,5,4,4,5,5,1,0,1,5,5,39
2346,b,3,5,4,4,4,4,1,1,1,5,4,36
2346,c,4,5,4,4,4,5,1,1,1,5,4,38
2347,a,4,5,4,4,4,5,1,1,1,5,4,38
2347,b,4,5,4,4,4,5,1,0,1,5,4,37
2347,c,4,5,4,4,4,4,1,1,1,5,4,37
2348,a,4,5,4,4,5,5,1,0,1,5,4,38
2348,b,3,4,4,4,4,4,1,1,1,5,4,35
2349,a,4,5,4,4,4,4,1,1,1,4,4,36
2349,b,4,5,4,4,4,4,0,1,1,5,4,36
2349,c,4,5,4,4,4,5,1,1,1,5,4,38
2350,a,4,5,4,4,5,5,1,1,1,5,4,39
2350,b,4,5,4,4,4,5,1,0,1,5,4,37
2350,c,4,5,4,4,5,4,1,1,1,5,4,38
2351,a,4,5,4,4,5,5,1,1,1,5,4,39
2351,b,4,5,4,4,4,4,1,0,1,5,4,36
2351,c,4,5,4,4,4,5,1,1,1,5,4,38
2352,a,4,5,4,5,5,5,1,0,1,5,4,39
2352,b,4,5,4,4,5,5,1,1,1,5,4,39
2352,c,4,5,4,4,4,5,1,1,1,5,4,38
2353,a,4,5,4,4,5,5,1,0,1,5,4,38
2353,c,4,5,4,4,5,5,1,1,1,5,4,39
2354,a,4,5,4,4,5,5,1,0,1,5,4,38
2354,b,2,3,3,2,2,3,1,1,1,3,3,24
2354,c,4,5,4,4,5,5,1,0,1,5,4,38
2355,a,4,5,4,4,5,5,1,0,1,5,4,38
2355,b,3,5,4,4,4,4,1,1,1,5,4,36
2355,c,4,4,4,4,4,5,1,1,1,5,4,37
2356,a,4,5,4,4,4,4,1,1,1,5,4,37
2356,b,5,5,4,4,5,5,1,0,1,5,4,39
2356,c,4,5,4,4,4,5,1,1,1,5,4,38
2357,a,4,5,4,5,5,5,1,0,1,5,5,40
2357,b,4,5,4,4,4,5,1,0,1,5,4,37
2357,c,5,5,4,4,5,5,1,1,1,5,5,41
2358,a,5,5,4,5,5,5,1,0,1,5,5,41
2358,b,4,5,4,4,4,5,1,1,1,5,4,38
2358,c,4,5,4,4,4,5,1,1,1,5,4,38
2359,a,4,4,4,4,4,4,1,1,1,5,4,36
2360,a,4,5,4,4,5,5,1,0,1,5,4,38
2360,b,4,5,4,4,4,5,1,1,1,5,4,38
2360,c,4,5,4,4,5,5,1,0,1,5,4,38
2361,a,4,5,4,4,5,5,1,0,1,5,4,38
2361,b,4,5,4,4,4,5,1,0,1,5,4,37
2361,c,4,5,4,4,4,4,1,1,1,5,4,37
2362,a,4,5,4,4,4,5,1,1,1,5,4,38
2362,b,4,5,4,4,4,4,1,0,1,5,4,36
2362,c,4,5,4,4,4,5,1,1,1,5,4,38
2363,a,5,5,4,4,5,5,1,0,1,5,5,40
2363,c,5,5,4,4,4,5,1,0,1,5,4,38
2364,a,4,5,4,5,5,5,1,0,1,5,4,39
2364,b,3,5,4,4,4,4,0,1,1,5,4,35
2364,c,4,5,4,4,4,5,1,1,1,5,4,38
2365,a,4,5,4,4,4,5,1,1,1,5,4,38
2365,b,4,5,4,4,4,5,1,1,1,5,4,38
2365,c,4,5,4,4,5,5,1,1,1,5,4,39
2366,a,4,5,4,5,5,5,1,0,1,5,5,40
2366,b,4,5,4,4,4,5,1,1,1,5,4,38
2366,c,4,5,4,4,5,5,1,0,1,5,5,39
2367,a,4,5,4,5,5,5,1,0,1,5,5,40
2367,b,5,5,4,4,5,5,1,0,1,5,4,39
2367,c,4,5,4,4,4,5,1,1,1,5,4,38
2368,a,4,5,4,4,5,5,1,0,1,5,5,39
2368,b,4,5,4,4,4,5,1,1,1,5,4,38
2368,c,4,5,4,4,5,5,1,1,1,5,4,39
2369,a,4,5,4,4,4,5,1,1,1,5,4,38
2369,b,4,5,4,4,4,4,1,0,1,5,4,36
2369,c,4,5,4,4,5,5,1,1,1,5,4,39
2370,a,4,5,4,4,4,4,1,1,1,5,4,37
2371,a,4,5,4,4,5,5,1,1,1,5,5,40
2371,b,3,5,4,4,4,4,1,1,1,5,4,36
2371,c,4,5,4,4,4,5,1,1,1,5,4,38
2372,a,4,5,4,4,5,5,1,1,1,5,4,39
2372,c,4,5,4,4,5,5,1,1,1,5,4,39
2373,a,4,5,4,4,5,5,1,0,1,5,5,39
2373,b,3,5,4,4,4,5,1,1,1,5,4,37
2373,c,4,5,4,4,4,5,1,1,1,5,4,38
2374,a,4,5,4,4,5,5,1,0,1,5,4,38
2375,a,4,5,4,4,5,5,1,1,1,5,4,39
2375,b,5,5,4,4,4,4,1,1,1,5,4,38
2375,c,4,5,4,4,5,5,1,1,1,5,4,39
2376,a,4,5,4,4,5,4,1,1,1,5,4,38
2376,c,4,5,4,4,4,4,1,1,1,5,4,37
2377,a,4,5,4,5,5,5,1,0,1,5,4,39
2377,b,4,5,4,4,4,4,1,0,1,5,4,36
2377,c,4,5,4,4,4,5,1,1,1,5,4,38
2378,a,4,5,4,4,5,5,1,1,1,5,4,39
2378,b,4,5,4,4,4,5,1,0,1,5,4,37
2378,c,4,5,4,4,4,5,1,1,1,5,4,38
2379,a,4,5,4,4,5,5,1,1,1,5,4,39
2379,b,4,5,4,4,5,5,1,0,1,5,5,39
2379,c,4,5,4,4,4,5,1,1,1,5,4,38
2380,a,4,5,4,4,5,5,1,0,1,5,4,38
2380,b,4,5,4,4,4,4,1,1,1,5,4,37
2380,c,4,5,4,4,4,5,1,1,1,5,4,38
2381,a,4,5,4,4,4,5,1,1,1,5,4,38
2381,b,4,5,4,4,4,5,1,1,1,5,4,38
2381,c,4,5,4,4,5,5,1,1,1,5,4,39
2382,a,4,5,4,4,5,5,1,0,1,5,4,38
2382,b,4,5,4,4,4,4,1,0,1,5,4,36
2383,a,4,5,4,5,5,5,1,0,1,5,5,40
2383,b,4,5,4,4,4,5,1,0,1,5,4,37
2383,c,4,5,4,4,5,5,1,1,1,5,4,39
2384,a,4,5,4,4,5,5,1,0,1,5,4,38
2384,c,4,5,4,4,4,5,1,1,1,5,4,38
2385,a,4,5,4,4,5,5,1,1,1,5,4,39
2385,b,4,5,4,4,5,5,1,0,1,5,4,38
2385,c,4,5,4,4,4,5,1,1,1,5,4,38
2386,a,5,5,4,5,5,5,1,0,1,5,5,41
2386,c,4,5,4,4,5,5,1,1,1,5,4,39
2387,a,4,5,4,5,5,5,1,0,1,5,5,40
2387,b,4,5,4,4,4,4,1,0,1,5,4,36
2387,c,4,5,4,4,5,5,1,0,1,5,4,38
2388,a,4,5,4,4,5,5,1,1,1,5,4,39
2388,b,4,4,4,4,4,4,1,1,1,5,4,36
2388,c,4,4,4,4,4,5,1,1,1,5,4,37
2389,a,4,5,4,5,5,5,1,0,1,5,4,39
2389,b,5,5,4,5,5,5,1,0,1,5,5,41
2389,c,4,5,4,4,5,5,0,1,1,5,4,38
2390,a,4,5,4,4,5,5,1,0,1,5,4,38
2390,b,4,5,4,4,4,5,1,1,1,5,4,38
2390,c,4,5,4,4,4,5,1,1,1,5,4,38
2391,a,4,5,4,4,5,5,1,1,1,5,4,39
2391,b,4,5,4,4,4,4,1,1,1,4,4,36
2392,a,4,5,4,4,4,4,1,1,1,5,4,37
2392,b,4,4,4,4,4,4,1,1,1,5,4,36
2392,c,4,5,4,4,5,5,1,0,1,5,4,38
2393,a,4,4,4,4,4,5,1,1,1,5,4,37
2393,b,4,5,4,4,5,5,0,0,1,5,4,37
2393,c,4,5,4,4,4,5,1,1,1,5,4,38
2394,a,4,5,4,4,5,4,1,1,1,5,4,38
2394,c,4,5,4,4,4,5,1,1,1,5,4,38
2395,a,5,5,4,5,4,5,1,1,1,5,5,41
2395,c,4,5,4,4,5,5,1,1,1,5,4,39
2396,a,4,5,4,5,5,5,1,0,1,5,5,40
2396,b,4,5,4,4,4,4,1,1,1,5,4,37
2396,c,4,5,4,4,5,5,1,1,1,5,4,39
2397,a,4,5,4,4,5,5,1,1,1,5,4,39
2397,b,4,5,4,4,4,5,1,1,1,5,4,38
2397,c,4,5,4,4,5,5,1,1,1,5,4,39
2398,a,4,5,4,4,5,5,1,0,1,5,4,38
2398,b,4,5,4,4,4,5,1,0,1,5,4,37
2398,c,4,5,4,4,5,5,1,1,1,5,4,39
2399,a,4,5,4,5,5,5,1,0,1,5,5,40
2399,b,5,5,4,4,5,5,1,0,1,5,5,40
2399,c,4,5,4,4,5,5,1,0,1,5,4,38
2400,a,4,5,4,4,5,5,1,0,1,5,5,39
2400,b,4,5,4,4,5,5,1,0,1,5,4,38
2400,c,4,5,4,4,4,5,1,0,1,5,4,37
2401,a,4,5,4,4,5,4,1,1,1,5,4,38
2401,c,4,5,4,4,4,5,1,1,1,5,4,38
2402,a,4,5,4,4,4,4,1,1,1,5,4,37
2402,b,4,5,4,4,4,4,1,1,1,5,4,37
2402,c,4,5,4,4,4,5,1,1,1,5,4,38
2403,a,4,5,4,4,4,4,1,1,1,4,4,36
2403,b,4,5,4,4,4,4,1,1,1,5,4,37
2403,c,4,5,4,4,4,5,1,1,1,5,4,38
2404,a,4,5,4,4,5,5,1,0,1,5,4,38
2404,b,3,5,4,3,4,4,1,1,1,4,4,34
2404,c,4,5,4,4,5,5,1,1,1,5,4,39
2405,a,4,5,4,4,5,5,1,1,1,5,4,39
2405,b,4,5,4,4,4,4,1,0,1,5,4,36
2405,c,4,5,4,4,5,5,1,1,1,5,4,39
2406,a,4,5,4,5,5,5,1,0,1,5,5,40
2406,c,4,5,4,4,4,5,1,1,1,5,4,38
2407,a,4,5,4,5,5,5,1,1,1,5,4,40
2407,b,4,5,4,4,5,5,1,0,1,5,4,38
2407,c,4,5,4,4,4,5,1,1,1,5,4,38
2408,a,4,5,4,5,5,5,1,1,1,5,4,40
2408,b,4,5,4,4,4,4,1,1,1,5,4,37
2408,c,4,5,4,4,4,5,1,0,1,5,4,37
2409,a,4,5,4,5,5,5,1,0,1,5,5,40
2409,b,4,5,4,4,4,5,1,0,1,5,4,37
2409,c,4,5,4,4,4,5,1,1,1,5,4,38
2410,a,4,5,4,5,5,5,1,1,1,5,4,40
2411,a,4,5,4,4,5,5,1,0,1,5,4,38
2411,b,4,5,4,5,4,5,1,0,1,5,4,38
2411,c,4,5,4,4,5,5,1,0,1,5,4,38
2412,a,4,5,4,4,5,5,1,1,1,5,4,39
2412,b,4,5,4,4,4,4,1,1,1,5,4,37
2412,c,3,5,4,4,3,4,1,1,1,5,4,35
2413,a,4,5,4,4,5,5,1,0,1,5,4,38
2413,b,4,5,4,4,4,4,1,1,1,5,4,37
2413,c,4,5,4,4,5,5,1,1,1,5,4,39
2414,a,4,5,4,4,5,5,1,0,1,5,4,38
2414,b,4,5,4,4,4,4,1,0,1,5,4,36
2414,c,4,5,4,4,5,5,1,0,1,5,5,39
2415,a,4,5,4,4,5,5,1,1,1,5,4,39
2415,b,4,5,4,4,4,4,1,1,1,4,4,36
2415,c,4,5,4,4,4,5,1,1,1,5,4,38
2416,a,4,5,4,5,5,5,1,1,1,5,5,41
2416,b,4,5,4,4,3,4,1,1,1,5,4,36
2416,c,4,5,4,4,4,4,1,1,1,5,4,37
2417,a,4,5,4,4,5,5,1,1,1,5,4,39
2417,b,4,5,4,4,4,5,1,0,1,5,4,37
2417,c,4,5,4,4,4,5,1,1,1,5,4,38
2418,a,5,5,4,5,5,5,1,1,1,5,5,42
2418,b,4,5,4,4,4,5,1,0,1,5,4,37
2418,c,4,5,4,4,5,5,1,1,1,5,4,39
2419,a,4,5,4,4,4,5,1,1,1,5,4,38
2419,b,3,4,4,4,3,4,1,1,1,4,4,33
2419,c,4,5,4,4,4,5,1,1,1,5,4,38
2420,a,4,5,4,5,5,5,1,1,1,5,4,40
2420,c,3,5,4,4,4,5,1,1,1,5,4,37
2421,a,4,5,4,4,5,5,1,0,1,5,4,38
2421,b,4,5,4,4,4,5,1,0,1,5,4,37
2421,c,4,5,4,4,4,5,1,1,1,5,4,38
2422,a,4,5,4,4,5,5,1,0,1,5,4,38
2422,b,4,5,4,4,4,4,1,1,1,5,4,37
2422,c,4,5,4,4,5,5,1,1,1,5,4,39
2423,a,4,5,4,4,5,5,1,1,1,5,5,40
2423,b,4,5,4,4,4,4,1,0,1,5,4,36
2423,c,4,5,4,4,5,5,1,1,1,5,4,39
2424,a,4,5,4,4,5,5,1,1,1,5,4,39
2424,b,4,5,4,4,4,5,1,0,1,5,4,37
2424,c,4,5,4,4,4,5,1,1,1,5,4,38
2425,a,3,5,4,4,5,4,1,0,1,5,4,36
2425,b,4,5,4,4,4,4,1,0,1,5,4,36
2425,c,4,5,4,4,5,5,1,1,1,5,4,39
2426,a,4,5,4,4,5,5,1,1,1,5,4,39
2426,b,4,5,4,4,5,5,1,0,1,5,4,38
2426,c,4,5,4,4,4,5,1,1,1,5,4,38
2427,a,4,4,4,5,5,5,1,0,1,5,4,38
2427,b,4,5,4,4,4,5,1,0,1,5,4,37
2428,a,4,5,4,4,5,5,1,1,1,5,4,39
2428,b,4,5,4,4,4,5,1,0,1,5,4,37
2428,c,4,5,4,4,4,5,1,1,1,5,4,38
2429,a,4,5,4,4,5,5,1,1,1,5,4,39
2430,a,4,5,4,4,4,5,1,1,1,5,4,38
2430,b,4,5,4,4,4,5,1,1,1,5,4,38
2430,c,4,5,4,4,5,5,1,1,1,5,4,39
2431,a,4,5,4,4,5,5,1,0,1,5,4,38
2431,b,3,5,4,4,4,5,1,1,1,5,4,37
2431,c,4,5,4,4,5,5,1,0,1,5,4,38
2432,a,4,5,4,4,5,5,1,1,1,5,4,39
2432,b,4,5,4,4,4,4,1,0,1,5,4,36
2433,a,4,5,4,4,5,5,1,0,1,5,5,39
2433,b,4,4,4,4,4,5,1,0,1,5,4,36
2433,c,4,5,4,4,5,5,1,0,1,5,4,38
2434,a,4,5,4,4,5,5,1,1,1,5,4,39
2434,b,4,5,4,4,4,5,1,0,1,5,4,37
2434,c,4,5,4,4,5,5,1,1,1,5,4,39
2435,a,4,5,4,4,5,5,1,1,1,5,4,39
2435,b,4,5,4,4,4,4,1,1,1,5,4,37
2435,c,4,5,4,4,5,5,1,1,1,5,4,39
2436,a,4,5,4,4,5,5,1,1,1,5,4,39
2436,b,5,5,4,4,5,5,1,0,1,5,4,39
2436,c,4,5,4,4,4,5,1,1,1,5,4,38
2437,a,4,5,4,4,5,5,1,0,1,5,4,38
2437,b,4,5,4,4,4,4,1,1,1,5,4,37
2437,c,4,5,4,4,5,5,1,1,1,5,4,39
2438,a,4,5,4,4,5,5,1,0,1,5,4,38
2438,b,5,5,4,4,4,5,1,0,1,5,4,38
2438,c,4,5,4,4,5,5,1,1,1,5,4,39
2439,a,4,5,4,4,5,5,1,0,1,5,4,38
2439,b,4,5,4,4,4,4,1,1,1,5,4,37
2439,c,4,5,4,4,5,5,1,1,1,5,4,39
2440,a,4,5,4,4,5,5,1,0,1,5,4,38
2440,c,4,5,4,4,5,5,1,0,1,5,4,38
2441,a,4,5,4,4,4,4,1,1,1,5,4,37
2441,b,4,5,4,4,4,5,1,1,1,5,4,38
2441,c,4,5,4,4,5,5,1,1,1,5,4,39
2442,a,4,5,4,4,5,5,1,0,1,5,4,38
2442,b,5,5,4,4,4,4,1,0,1,5,4,37
2442,c,4,5,4,4,5,5,1,1,1,5,4,39
2443,a,4,5,4,4,5,5,1,0,1,5,5,39
2443,b,4,5,4,4,5,5,1,0,1,5,4,38
2443,c,4,5,4,4,5,5,1,0,1,5,4,38
2444,a,4,5,4,4,5,5,1,0,1,5,4,38
2444,b,3,5,4,4,4,5,1,1,1,5,4,37
2444,c,4,5,4,4,4,5,1,0,1,5,4,37
2445,a,4,5,4,5,5,5,1,0,1,5,4,39
2445,b,4,5,4,4,4,5,1,0,1,5,4,37
2445,c,4,5,4,4,5,5,1,1,1,5,5,40
2446,a,4,5,4,4,5,5,1,0,1,5,4,38
2446,b,5,5,4,4,5,5,1,0,1,5,4,39
2447,a,4,5,4,4,4,5,1,1,1,5,4,38
2447,b,4,5,4,4,4,5,1,1,1,5,4,38
2447,c,4,5,4,4,4,5,1,1,1,5,4,38
2448,a,4,5,4,4,5,5,1,0,1,5,4,38
2448,b,4,5,4,4,4,5,1,0,1,5,4,37
2448,c,4,5,4,4,5,5,1,1,1,5,4,39
2449,a,4,5,4,4,5,5,1,1,1,5,4,39
2449,b,4,5,4,4,5,5,1,0,1,5,4,38
2450,a,4,5,4,4,5,5,1,1,1,5,4,39
2450,b,4,5,4,4,4,4,1,1,1,5,4,37
2450,c,4,5,4,4,4,4,1,1,1,5,4,37
2451,a,4,5,4,4,5,5,1,1,1,5,4,39
2451,b,4,5,4,4,4,5,1,1,1,5,4,38
2451,c,4,5,4,4,5,5,1,0,1,5,4,38
2452,a,5,5,4,4,5,5,1,0,1,5,5,40
2452,b,4,5,4,4,4,4,1,1,1,5,4,37
2452,c,4,5,4,4,5,5,1,0,1,5,4,38
2453,a,4,5,4,4,5,5,1,0,1,5,4,38
2453,b,4,5,4,4,5,5,1,1,1,5,4,39
2453,c,4,5,4,4,4,5,1,1,1,5,4,38
2454,a,4,5,4,4,5,4,1,1,1,5,4,38
2454,b,4,5,4,4,5,5,1,0,1,5,5,39
2454,c,4,5,4,4,4,5,1,1,1,5,4,38
2455,a,4,5,4,4,5,5,1,0,1,5,4,38
2455,b,4,5,4,4,4,5,1,0,1,5,4,37
2455,c,4,5,4,4,4,5,1,0,1,5,4,37
2456,a,4,5,4,4,5,5,1,1,1,5,4,39
2456,b,4,5,4,4,4,4,1,1,1,5,4,37
2456,c,4,5,4,4,4,5,1,1,1,5,4,38
2457,a,4,5,4,4,5,5,1,0,1,5,4,38
2457,b,4,5,4,4,5,4,1,1,1,5,4,38
2457,c,4,5,4,4,4,5,1,1,1,5,4,38
2458,a,4,5,4,4,5,5,1,0,1,5,4,38
2458,c,4,5,4,4,4,5,1,1,1,5,4,38
2459,a,4,5,4,4,5,5,1,1,1,5,4,39
2459,b,4,5,4,4,4,5,1,0,1,5,4,37
2459,c,4,5,4,4,4,5,1,1,1,5,4,38
2460,a,4,5,4,4,4,5,1,1,1,5,4,38
2460,c,4,5,4,4,5,5,1,1,1,5,4,39
2461,a,4,5,4,5,5,5,1,0,1,5,4,39
2461,b,4,4,4,4,4,4,1,1,1,5,4,36
2461,c,4,5,4,4,4,5,1,0,1,5,4,37
2462,a,4,5,4,4,4,5,1,0,1,5,4,37
2462,b,4,5,4,4,4,5,1,0,1,5,4,37
2462,c,4,5,4,4,5,5,1,0,1,5,4,38
2463,a,4,5,4,4,4,5,1,1,1,5,4,38
2463,b,4,5,4,4,4,4,1,1,1,5,4,37
2463,c,4,5,4,4,4,5,1,1,1,5,4,38
2464,a,4,5,4,4,4,4,1,1,1,5,4,37
2464,b,4,5,4,4,5,5,1,0,1,5,4,38
2464,c,4,5,4,4,5,5,1,0,1,5,4,38
2465,a,4,5,4,4,5,5,1,0,1,5,4,38
2465,b,3,5,4,4,4,5,1,0,1,5,4,36
2465,c,4,5,4,4,4,5,1,1,1,5,4,38
2466,a,4,5,4,4,4,4,1,1,1,5,4,37
2466,b,4,5,4,4,4,5,1,0,1,5,4,37
2466,c,4,4,4,4,4,4,1,1,1,4,4,35
2467,a,4,5,4,4,4,5,1,1,1,5,4,38
2467,b,4,5,4,4,4,5,1,0,1,5,4,37
2467,c,4,5,4,4,5,5,1,1,1,5,4,39
2468,a,4,5,4,4,4,5,1,1,1,5,4,38
2469,a,5,5,4,4,5,5,1,0,1,5,4,39
2469,b,4,5,4,4,4,5,1,0,1,5,4,37
2469,c,4,5,4,4,4,5,1,0,1,5,4,37
2470,a,4,5,4,4,5,5,1,0,1,5,4,38
2470,b,3,4,4,4,4,4,1,1,1,5,4,35
2470,c,4,5,4,4,4,5,1,1,1,5,4,38
2471,a,4,5,4,4,4,5,1,1,1,5,4,38
2471,b,4,5,4,5,4,5,1,0,1,5,4,38
2472,a,4,5,4,5,5,5,1,1,1,5,4,40
2472,b,4,5,4,4,4,4,1,0,1,5,4,36
2472,c,4,5,4,4,5,5,1,1,1,5,4,39
2473,a,4,5,4,5,5,5,1,0,1,5,5,40
2473,b,5,5,4,4,4,4,1,0,1,4,5,37
2473,c,4,5,4,4,5,5,1,1,1,5,4,39
2474,a,4,5,4,4,4,4,1,1,1,5,4,37
2474,b,4,5,4,4,4,4,1,1,1,5,4,37
2475,a,4,5,4,4,5,5,1,0,1,5,4,38
2475,c,4,5,4,4,4,5,1,1,1,5,4,38
2476,a,4,5,4,4,5,5,1,0,1,5,4,38
2476,b,4,5,4,4,4,5,1,1,1,5,4,38
2476,c,4,5,4,4,5,5,1,1,1,5,5,40
2477,a,5,5,4,5,5,5,1,0,1,5,5,41
2477,b,5,5,4,4,4,5,1,0,1,5,4,38
2477,c,4,5,4,4,5,5,1,1,1,5,4,39
2478,a,4,5,4,4,5,5,1,1,1,5,5,40
2478,b,4,5,4,4,4,5,1,0,1,5,4,37
2478,c,4,5,4,4,4,5,1,0,1,5,4,37
2479,a,4,5,4,4,5,5,1,0,1,5,4,38
2479,b,4,5,4,4,4,5,1,1,1,5,4,38
2480,a,4,5,4,4,5,5,1,0,1,5,4,38
2480,c,4,5,4,5,4,5,1,1,1,5,5,40
2481,a,4,5,4,4,5,5,1,0,1,5,4,38
2481,c,4,5,4,4,5,5,1,1,1,5,4,39
2482,a,4,5,4,4,5,5,1,0,1,5,4,38
2482,b,4,5,4,4,4,5,1,0,1,5,4,37
2482,c,4,5,4,4,4,4,1,1,1,5,4,37
2483,a,4,5,4,4,5,5,1,0,1,5,4,38
2483,b,4,5,4,4,4,5,1,1,1,5,4,38
2483,c,4,5,4,4,4,5,1,0,1,5,4,37
2484,a,4,5,4,4,5,5,1,0,1,5,4,38
2484,b,5,5,4,4,3,4,1,0,1,5,4,36
2484,c,4,5,4,4,5,5,1,1,1,5,4,39
2485,a,4,5,4,4,5,5,1,0,1,5,4,38
2485,b,4,5,4,4,4,4,1,1,1,5,4,37
2485,c,4,5,4,4,4,5,1,1,1,5,4,38
2486,a,4,5,4,4,5,5,1,0,1,5,4,38
2486,b,4,4,4,4,4,5,1,1,1,5,4,37
2486,c,4,5,4,4,4,5,1,1,1,5,4,38
2487,a,4,5,4,4,4,5,1,1,1,5,4,38
2487,c,5,5,4,4,5,5,1,0,1,5,5,40
2488,a,4,5,4,4,5,5,1,0,1,5,4,38
2488,c,4,5,4,4,4,4,1,1,1,5,4,37
2489,a,4,5,4,4,5,5,1,1,1,5,4,39
2489,b,3,5,4,4,4,4,1,1,1,5,4,36
2489,c,4,5,4,4,4,5,1,1,1,5,4,38
2490,a,4,5,4,4,5,5,1,1,1,5,4,39
2490,b,4,4,4,4,4,4,1,0,1,5,4,35
2490,c,4,5,4,4,4,5,1,1,1,5,4,38
2491,a,4,5,4,4,5,5,1,0,1,5,4,38
2491,b,4,5,4,4,4,5,1,0,1,5,4,37
2491,c,4,5,4,4,4,4,1,1,1,5,4,37
2492,a,4,5,4,4,4,5,1,1,1,5,4,38
2492,c,4,5,4,4,4,5,1,1,1,5,4,38
2493,a,4,5,4,5,5,5,1,0,1,5,5,40
2493,b,4,5,4,4,4,4,1,1,1,5,4,37
2493,c,4,5,4,4,5,5,1,1,1,5,4,39
2494,a,4,5,4,5,5,5,1,0,1,5,5,40
2494,b,4,5,4,4,4,4,1,0,1,5,4,36
2494,c,4,5,4,4,5,5,1,0,1,5,4,38
2495,a,4,5,4,4,5,5,1,1,1,5,4,39
2495,b,4,5,4,4,4,4,1,1,1,5,4,37
2495,c,4,5,4,4,4,5,1,0,1,5,4,37
2496,a,4,5,4,4,5,5,1,0,1,5,5,39
2496,b,4,5,4,4,4,4,1,1,1,5,4,37
2496,c,4,5,4,4,5,5,1,0,1,5,4,38
2497,a,4,5,4,4,5,5,1,0,1,5,4,38
2497,b,4,5,4,4,4,4,1,1,1,5,4,37
2497,c,4,5,4,4,4,5,1,1,1,5,4,38
2498,a,4,5,4,4,5,5,1,1,1,5,4,39
2498,b,4,5,4,4,3,4,1,0,1,5,4,35
2499,a,4,5,4,4,4,4,1,1,1,5,4,37
2499,b,4,5,4,4,4,4,1,1,1,5,4,37
2499,c,4,5,4,4,4,5,1,0,1,5,4,37
2500,a,4,5,4,4,5,5,1,1,1,5,4,39
2500,b,4,5,4,4,5,5,1,0,1,5,4,38
2500,c,4,5,4,4,4,5,1,1,1,5,4,38
2501,a,4,5,4,4,4,5,1,1,1,5,4,38
2501,b,4,5,4,4,4,4,1,1,1,5,4,37
2501,c,4,5,4,4,4,5,1,1,1,5,4,38
2502,a,4,5,4,4,5,5,1,1,1,5,4,39
2502,b,4,5,4,4,4,5,1,0,1,5,4,37
2503,a,4,5,4,4,5,5,1,1,1,5,4,39
2503,c,4,5,3,4,4,5,1,1,1,5,4,37
2504,a,4,5,4,4,5,5,1,0,1,5,5,39
2504,b,4,5,4,4,5,5,1,1,1,5,4,39
2505,a,5,5,4,4,5,5,1,0,1,5,5,40
2505,b,4,5,4,4,5,5,1,0,1,5,4,38
2505,c,4,5,4,4,4,5,1,1,1,5,4,38
2506,a,4,5,4,4,5,5,1,1,1,5,4,39
2506,b,5,5,4,5,5,5,1,0,1,5,4,40
2506,c,4,5,4,4,5,5,1,0,1,5,4,38
2507,a,4,5,4,4,5,5,1,0,1,5,4,38
2507,b,4,5,4,4,4,5,1,0,1,5,4,37
2508,a,4,5,4,4,4,5,1,1,1,5,4,38
2508,c,4,5,4,4,4,5,1,1,1,5,4,38
2509,a,4,2,4,4,5,5,1,1,1,5,4,36
2509,b,5,5,4,4,4,5,1,0,1,5,4,38
2509,c,4,5,4,4,5,5,1,1,1,5,4,39
2510,a,4,5,4,4,5,5,1,0,1,5,4,38
2510,b,4,4,4,4,4,4,1,1,1,5,4,36
2510,c,4,5,4,4,5,5,1,1,1,5,4,39
2511,a,4,5,4,4,4,4,1,1,1,5,4,37
2511,b,4,5,4,4,4,5,1,0,1,5,4,37
2511,c,4,5,4,4,5,5,1,1,1,5,4,39
2512,a,4,5,4,4,5,5,1,0,1,5,4,38
2512,c,4,5,4,4,4,5,1,1,1,5,4,38
2513,a,4,5,4,5,5,5,1,1,1,5,4,40
2513,b,4,5,4,4,4,5,1,1,1,5,4,38
2513,c,4,5,4,4,4,5,1,0,1,5,4,37
2514,a,4,5,4,4,5,5,1,0,1,5,4,38
2514,b,4,5,4,4,4,5,1,0,1,5,4,37
2514,c,4,5,4,4,4,5,1,0,1,5,4,37
2515,a,4,5,4,4,5,5,1,1,1,5,4,39
2516,a,4,5,4,4,4,5,1,1,1,5,4,38
2516,b,4,5,4,4,4,4,1,1,1,5,4,37
2516,c,4,5,4,4,4,5,1,1,1,5,4,38
2517,a,4,5,4,4,5,5,1,0,1,5,4,38
2517,b,4,5,4,4,4,5,1,1,1,5,4,38
2517,c,4,5,4,4,4,5,1,0,1,5,4,37
2518,a,4,5,4,4,5,5,1,0,1,5,4,38
